# in_testing: False
# method: euler
# panel: Control
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 10}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
# pannel: scan_nu_nmda
N,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
250,-69.88781615177309447517,0.04012997343702048164,4.99999999999998312461,0.99601593625497963913,-69.88785772806721752204,0.00000000277255521817,0.04011507383675448624,0.00000000328630144407,5.00412573548113925881,2.52531985851165474699,0.99564858206573036981,0.00000202157559141406,0.82411443363511316385,-0.00280355657207089111,0.00000000001604582755,0.00000000000000000000,0,,,
251,-69.88781436205889008306,0.04013061467436240121,5.01999999999998269828,0.99603174603174560175,-69.88785419095016493429,0.00000000259721086969,0.04011635837628287765,0.00000000314541558818,5.03230108647372631481,2.52915544143573933766,0.99568025560667938745,0.00000193496534834972,0.82476302094837772305,-0.00280364620395220443,0.00000000001535804017,0.00000000000000000000,0,,,
252,-69.88781258649233052438,0.04013125084276899374,5.03999999999998227196,0.99604743083003910442,-69.88785353758223095610,0.00000000285310931869,0.04011657555378544265,0.00000000332724975704,5.04873190269437621680,2.56240698625482599127,0.99568560724917098970,0.00000204671778172797,0.81589535794935019730,-0.00280366135572034580,0.00000000001624567268,0.00000000000000000000,0,,,
253,-69.88781082490633878024,0.04013188200210792561,5.05999999999998273381,0.99606299212598381487,-69.88785182148406249780,0.00000000258864137392,0.04011720211234549166,0.00000000318972776778,5.06075219625500061227,2.55761079022714854503,0.99570105725100688243,0.00000196227336830941,0.82215670820997710511,-0.00280370507580249761,0.00000000001557449524,0.00000000000000000000,0,,,
254,-69.88780907713642420731,0.04013250821130792678,5.07999999999998230749,0.99607843137254858945,-69.88785138003440522425,0.00000000260623295686,0.04011735947046359690,0.00000000309331921674,5.06098316259092051439,2.55700229861825345523,0.99570493680643579193,0.00000190286318662422,0.82649177856115052521,-0.00280371605550687637,0.00000000001510356677,0.00000000000000000000,0,,,
255,-69.88780734302069674868,0.04013312952837685965,5.09999999999998276934,0.99609374999999955591,-69.88784892373605828197,0.00000000251029535626,0.04011822669105220146,0.00000000304336746628,5.08327696852756627521,2.56407620504686750706,0.99572631624936680517,0.00000187219179373494,0.82599355396509577254,-0.00280377656518256526,0.00000000001485977892,0.00000000000000000000,0,,,
256,-69.88780562239978166872,0.04013374601041981571,5.11999999999998234301,0.99610894941634198219,-69.88784206801629750316,0.00000000259371958298,0.04012068591721956040,0.00000000298768107059,5.15598139135414790246,2.60013161068767439943,0.99578694938854628305,0.00000183779902070548,0.82647358651426994225,-0.00280394816012316571,0.00000000001458761888,0.00000000000000000000,0,,,
257,-69.88780391511673428795,0.04013435771365659460,5.13999999999998280487,0.99612403100775159803,-69.88784523945109583565,0.00000000258721232426,0.04011954531793658629,0.00000000306582152701,5.12822711066436998095,2.61091850846281747778,0.99575882698905937573,0.00000188594349808907,0.82671341569381984193,-0.00280386857333986316,0.00000000001496929695,0.00000000000000000000,0,,,
258,-69.88780222101708261562,0.04013496469343871831,5.15999999999998237854,0.99613899613899570262,-69.88784084156867493220,0.00000000256571858549,0.04012113199319987389,0.00000000302799315880,5.17070962502248221426,2.60517328746578291643,0.99579794858410652925,0.00000186266112112134,0.82240774583763498473,-0.00280397928621419022,0.00000000001478457127,0.00000000000000000000,0,,,
259,-69.88780053994869945200,0.04013556700426620244,5.17999999999998284039,0.99615384615384572342,-69.88784257789339449118,0.00000000255485505281,0.04012049853728538729,0.00000000304492207384,5.15574806746715541550,2.62391667294397601395,0.99578232874809513575,0.00000187310073663341,0.82527075216824941073,-0.00280393508501417714,0.00000000001486727853,0.00000000000000000000,0,,,
260,-69.88779887176183081010,0.04013616469980375162,5.19999999999998241407,0.99616858237547856181,-69.88783804146964939719,0.00000000246203992910,0.04012214513755423678,0.00000000294203973852,5.20039392189176563619,2.63718182378784193887,0.99582292952383122397,0.00000180981828299649,0.82662272932073399545,-0.00280404998037663824,0.00000000001436495232,0.00000000000000000000,0,,,
261,-69.88779721630893959627,0.04013675783289695487,5.21999999999998287592,0.99618320610686983407,-69.88783564690533012254,0.00000000247856873212,0.04012298881502996545,0.00000000287932960129,5.22370168064064976932,2.64897056467896030441,0.99584372817951938295,0.00000177116943226076,0.82835438330654409533,-0.00280410884708835436,0.00000000001405862192,0.00000000000000000000,0,,,
262,-69.88779557344483350789,0.04013734645558743319,5.23999999999998244959,0.99619771863117834165,-69.88783748389640493315,0.00000000247874267443,0.04012232355322853383,0.00000000296812032998,5.20697772785522428052,2.63020926582596770160,0.99582732486998815080,0.00000182586850528589,0.82617158461662287827,-0.00280406242708581069,0.00000000001449230731,0.00000000000000000000,0,,,
263,-69.88779394302640923797,0.04013793061912855620,5.25999999999998291145,0.99621212121212088242,-69.88783268407510718134,0.00000000246644355869,0.04012405427056789375,0.00000000283714029136,5.25320238337709088938,2.64086228120673460751,0.99586999781005658416,0.00000174519188961769,0.82838104132978118699,-0.00280418319059351105,0.00000000001385257927,0.00000000000000000000,0,,,
264,-69.88779232491279458372,0.04013851037399995825,5.27999999999998248512,0.99622641509433929041,-69.88782974861166508163,0.00000000230995943828,0.04012510732969979538,0.00000000276949684785,5.28302969616139428410,2.66609554844743357194,0.99589596144446490555,0.00000170368310674023,0.82754128497207168902,-0.00280425666888370036,0.00000000001352249701,0.00000000000000000000,0,,,
265,-69.88779071896520633800,0.04013908576992219340,5.29999999999998294697,0.99624060150375903788,-69.88782763947938292404,0.00000000229527586518,0.04012586113890160427,0.00000000270754790413,5.30563043372270382037,2.67463455578733810825,0.99591454642193388835,0.00000166553565073088,0.83278123366903600289,-0.00280430926634742854,0.00000000001321994688,0.00000000000000000000,0,,,
266,-69.88778912504697871100,0.04013965685587103649,5.31999999999998252065,0.99625468164793973269,-69.88782803799780651843,0.00000000241947458121,0.04012572786805972819,0.00000000286195190019,5.31465807271580459314,2.72480556477618973688,0.99591126211126168588,0.00000176052382188385,0.82726798984132521309,-0.00280429996828435385,0.00000000001397385797,0.00000000000000000000,0,,,
267,-69.88778754302342122173,0.04014022368009119435,5.33999999999998298250,0.99626865671641751110,-69.88782349447042463453,0.00000000219813794654,0.04012733402541293626,0.00000000265141690766,5.34999507743621727229,2.69657161378565346510,0.99595085868134847207,0.00000163105726337658,0.83154779480030394101,-0.00280441203689228485,0.00000000001294597683,0.00000000000000000000,0,,,
268,-69.88778597276190396315,0.04014078629011011423,5.35999999999998255618,0.99628252788104054716,-69.88782289045809648087,0.00000000244325146956,0.04012756507920670762,0.00000000270969489478,5.36307164433718241980,2.71588290991760850090,0.99595655762550461265,0.00000166670315084963,0.83010232709032005793,-0.00280442816041394372,0.00000000001323013561,0.00000000000000000000,0,,,
269,-69.88778441413172970442,0.04014134473275103587,5.37999999999998301803,0.99629629629629590237,-69.88782239325935563556,0.00000000224905300120,0.04012773094146791092,0.00000000267651301644,5.36419521290444833994,2.69943506938815414031,0.99596064506193815458,0.00000164646548079855,0.82949180948240486266,-0.00280443973228458121,0.00000000001306845504,0.00000000000000000000,0,,,
270,-69.88778286700416231270,0.04014189905414616150,5.39999999999998259170,0.99630996309963060220,-69.88781886211599214676,0.00000000216376494857,0.04012900031991124133,0.00000000261924306385,5.40642010151878515956,2.74916851366243530919,0.99599194248262279405,0.00000161127278866428,0.83119151562173798631,-0.00280452830470877875,0.00000000001278889761,0.00000000000000000000,0,,,
271,-69.88778133125229885536,0.04014244929974931930,5.41999999999998305356,0.99632352941176438588,-69.88781706786186020963,0.00000000223554424273,0.04012963974808094608,0.00000000256822210733,5.42325943050063852269,2.74255429899401770300,0.99600770705558572260,0.00000157976786640096,0.83165748729548616414,-0.00280457292092023847,0.00000000001253955160,0.00000000000000000000,0,,,
272,-69.88777980675115486520,0.04014299551434833552,5.43999999999998262723,0.99633699633699601694,-69.88781626579191197379,0.00000000214702756488,0.04012992561439271411,0.00000000257033316347,5.43236165974604734430,2.73532921214712176905,0.99601475492044222459,0.00000158116027997880,0.83139579390290752059,-0.00280459286733762128,0.00000000001255003924,0.00000000000000000000,0,,,
273,-69.88777829337756486439,0.04014353774207714276,5.45999999999998308908,0.99635036496350326551,-69.88781539552222454859,0.00000000198063860828,0.04013023710010831663,0.00000000254496203321,5.44284815154578183183,2.75741535318127617415,0.99602243466945838968,0.00000156570483834199,0.83205153894185079899,-0.00280461460152960432,0.00000000001242645241,0.00000000000000000000,0,,,
274,-69.88777679101011131024,0.04014407602642786760,5.47999999999998266276,0.99636363636363600715,-69.88781137809938570626,0.00000000212534593163,0.04013168175696486123,0.00000000251619836627,5.49227720730942792216,2.77616850158172612240,0.99605805362254629109,0.00000154783291693416,0.83415499605709808595,-0.00280471540416306385,0.00000000001228566815,0.00000000000000000000,0,,,
275,-69.88777529952919564948,0.04014461041026221727,5.49999999999998312461,0.99637681159420254939,-69.88781213821596338676,0.00000000215150682306,0.04013140635571093434,0.00000000245427339120,5.47674012231208795498,2.75575128937601432355,0.99605126305968727518,0.00000150965743411013,0.83599794185711451266,-0.00280469618746714139,0.00000000001198315292,0.00000000000000000000,0,,,
276,-69.88777381881686778797,0.04014514093582313703,5.51999999999998269828,0.99638989169675051816,-69.88780962013159125945,0.00000000215435005263,0.04013231606000371154,0.00000000249160393940,5.51725637236372978833,2.83775187545383245080,0.99607369314001659166,0.00000153265052472675,0.83478552694830154834,-0.00280475966365229413,0.00000000001216548049,0.00000000000000000000,0,,,
277,-69.88777234875698241012,0.04014566764474553767,5.53999999999998227196,0.99640287769784141592,-69.88780706257948338589,0.00000000203365500727,0.04013322750476799872,0.00000000241902304101,5.53920432187873412744,2.79539110422827086211,0.99609616414816315455,0.00000148806488854925,0.83463042565065159728,-0.00280482325993087946,0.00000000001181121441,0.00000000000000000000,0,,,
278,-69.88777088923494318351,0.04014619057806764063,5.55999999999998273381,0.99641577060931862952,-69.88780626642569870910,0.00000000205932282137,0.04013350940172443621,0.00000000245822453588,5.55320290091275303723,2.81542568963647354963,0.99610311377565730062,0.00000151218834242935,0.83267831691680616046,-0.00280484292912972291,0.00000000001200263766,0.00000000000000000000,0,,,
279,-69.88776944013788749999,0.04014670977624128917,5.57999999999998230749,0.99642857142857110819,-69.88780368307570256547,0.00000000193890846048,0.04013442975233549176,0.00000000239494166084,5.58678140064734662928,2.87003001646029876071,0.99612580429181896147,0.00000147332621929981,0.83736499267958097725,-0.00280490714677564560,0.00000000001169377783,0.00000000000000000000,0,,,
280,-69.88776800135450173457,0.04014722527914257183,5.59999999999998276934,0.99644128113878971398,-69.88780389822750294115,0.00000000188072978147,0.04013435479716847415,0.00000000230964807323,5.57276680844835947681,2.81075590554196352855,0.99612395664830988284,0.00000142084480959476,0.83954341204646321106,-0.00280490191697966825,0.00000000001127729520,0.00000000000000000000,0,,,
281,-69.88776657277506387800,0.04014773712608196016,5.61999999999998234301,0.99645390070921946446,-69.88780270995907528686,0.00000000197186268186,0.04013479747776792922,0.00000000235547278389,5.59600730134678236993,2.85572776955634077822,0.99613487371206066445,0.00000144897826313237,0.83897092335884593250,-0.00280493280723099645,0.00000000001150093378,0.00000000000000000000,0,,,
282,-69.88776515429141511504,0.04014824535581435622,5.63999999999998280487,0.99646643109540600225,-69.88779931943871304156,0.00000000192182659688,0.04013599729873282979,0.00000000227553152932,5.63180125708879053548,2.86294949719688984757,0.99616445294021094270,0.00000139978433860482,0.83811406781059993865,-0.00280501652401777841,0.00000000001111057505,0.00000000000000000000,0,,,
283,-69.88776374579690298106,0.04014875000654873072,5.65999999999998237854,0.99647887323943629134,-69.88779732186505100344,0.00000000181684573975,0.04013673144750399407,0.00000000224850529990,5.65366848858130044420,2.83882756529508606391,0.99618255651357223712,0.00000138324589652617,0.83716012260494854225,-0.00280506775192164220,0.00000000001097878238,0.00000000000000000000,0,,,
284,-69.88776234718639557286,0.04014925111595786522,5.67999999999998284039,0.99649122807017509462,-69.88779478415739276898,0.00000000172874128185,0.04013762578177212242,0.00000000216373535779,5.68119961645704485420,2.86184829598684098428,0.99620460396405707826,0.00000133111604384200,0.83939834299661919559,-0.00280513015314723824,0.00000000001056491307,0.00000000000000000000,0,,,
285,-69.88776095835619628360,0.04014974872118773352,5.69999999999998241407,0.99650349650349612229,-69.88779205567824703849,0.00000000175417372089,0.04013860067874559096,0.00000000215475821084,5.71612239956749679237,2.85701506579404851394,0.99622863963653018882,0.00000132555860688169,0.83909273823708796503,-0.00280519817702028088,0.00000000001052101344,0.00000000000000000000,0,,,
286,-69.88775957920410064617,0.04015024285886639732,5.71999999999998287592,0.99651567944250840636,-69.88779111497858309576,0.00000000181960119163,0.04013895042261153567,0.00000000214415479033,5.73187178894517135319,2.88891965328927424750,0.99623726464236872502,0.00000131895771717013,0.84155157132006563891,-0.00280522258206456409,0.00000000001046909063,0.00000000000000000000,0,,,
287,-69.88775820962925422464,0.04015073356511348474,5.73999999999998244959,0.99652777777777745705,-69.88779110014075968138,0.00000000178888158922,0.04013894769887872693,0.00000000213168592644,5.72796474084473938859,2.86988769508311891698,0.99623719618096318040,0.00000131130916333970,0.83944674883136116694,-0.00280522239112445965,0.00000000001040825131,0.00000000000000000000,0,,,
288,-69.88775684953228051199,0.04015122087554844066,5.75999999999998291145,0.99653979238754286651,-69.88778845753074620006,0.00000000177030564014,0.04013988479777660240,0.00000000215850421367,5.76982286098295915622,2.92854283369741397181,0.99626029879544752976,0.00000132784876859284,0.83783140488361673714,-0.00280528777682907335,0.00000000001053927655,0.00000000000000000000,0,,,
289,-69.88775549881512461070,0.04015170482529960977,5.77999999999998248512,0.99655172413793069452,-69.88778730409430295367,0.00000000173290654180,0.04014030871918805587,0.00000000208067692496,5.78140513423487512057,2.93867176549120889817,0.99627075236447260043,0.00000127994382360399,0.84295920076087238471,-0.00280531735747294826,0.00000000001015921760,0.00000000000000000000,0,,,
290,-69.88775415738109586528,0.04015218544901238973,5.79999999999998294697,0.99656357388316119117,-69.88778670110575319541,0.00000000170620783973,0.04014051915665491077,0.00000000206757891710,5.78558214247599433833,2.90225491876587637918,0.99627593979601503094,0.00000127190227026347,0.84337913133897690621,-0.00280533204028692636,0.00000000001009529493,0.00000000000000000000,0,,,
291,-69.88775282513479680802,0.04015266278085764806,5.81999999999998252065,0.99657534246575307790,-69.88778524241182310561,0.00000000171248407474,0.04014105619943932751,0.00000000205548543698,5.80875742981308018642,2.96123501326220672780,0.99628918296819324318,0.00000126444657223319,0.84208119425860683549,-0.00280536951446302496,0.00000000001003621538,0.00000000000000000000,0,,,
292,-69.88775150198218000241,0.04015313685453969494,5.83999999999998298250,0.99658703071672316565,-69.88778281479683585076,0.00000000163946127913,0.04014191442901221540,0.00000000200181745983,5.83627527090833186918,2.94772970203529460775,0.99631034076759927842,0.00000123146144822476,0.84380544142388158591,-0.00280542939680393250,0.00000000000977422936,0.00000000000000000000,0,,,
293,-69.88775018783043435633,0.04015360770330442253,5.85999999999998255618,0.99659863945578197608,-69.88778273078447966782,0.00000000167095147709,0.04014193504585580885,0.00000000204534099127,5.84124106900764950012,2.95400296823230634757,0.99631084749601828143,0.00000125823642323466,0.84185013224709748236,-0.00280543083428453884,0.00000000000998674177,0.00000000000000000000,0,,,
294,-69.88774888258802775454,0.04015407535994677812,5.87999999999998301803,0.99661016949152514410,-69.88778086198031758158,0.00000000164927879685,0.04014262007623254497,0.00000000200501205899,5.86563699063745502826,2.97296163723566531090,0.99632773948599206992,0.00000123341811200332,0.84263315325889376339,-0.00280547863452876300,0.00000000000978981112,0.00000000000000000000,0,,,
295,-69.88774758616469284789,0.04015453985681861210,5.89999999999998259170,0.99662162162162126755,-69.88777779232263753784,0.00000000157662206703,0.04014371549564009489,0.00000000195024305707,5.90472084797586838079,2.98078583278093445230,0.99635474636766452328,0.00000119975448352836,0.84456589641031099003,-0.00280555506775869270,0.00000000000952244688,0.00000000000000000000,0,,,
296,-69.88774629847132757732,0.04015500122583615106,5.91999999999998305356,0.99663299663299631526,-69.88777784958269023718,0.00000000166772320691,0.04014371199832443560,0.00000000198331966922,5.91043478735233751564,3.00950238918493218065,0.99635466289711693832,0.00000122003658937173,0.84460104249878165117,-0.00280555482560556659,0.00000000000968382315,0.00000000000000000000,0,,,
297,-69.88774501942006622812,0.04015545949848704083,5.93999999999998262723,0.99664429530201315011,-69.88777463871343798019,0.00000000165091943138,0.04014483979909853895,0.00000000197241518894,5.95469261374499847506,3.03353636748585531180,0.99638246510205863427,0.00000121333577580740,0.84118875804752679670,-0.00280563351620141416,0.00000000000963059414,0.00000000000000000000,0,,,
298,-69.88774374892416574312,0.04015591470583794453,5.95999999999998308908,0.99665551839464849859,-69.88777413941971872191,0.00000000161261407404,0.04014502654746981980,0.00000000197647942741,5.96824720471845271419,3.08445489576393727660,0.99638707069512888470,0.00000121587884976462,0.84434104639406648563,-0.00280564654759899107,0.00000000000965052084,0.00000000000000000000,0,,,
299,-69.88774248689809098778,0.04015636687854107212,5.97999999999998266276,0.99666666666666636765,-69.88777229785766564873,0.00000000158272073331,0.04014568340047862394,0.00000000189310812649,5.98245946348486423716,3.02218155515425657143,0.99640326492455866259,0.00000116455063931204,0.84712871202535056092,-0.00280569237967335855,0.00000000000924336778,0.00000000000000000000,0,,,
300,-69.88774123325744369595,0.04015681604684140371,5.99999999999998312461,0.99667774086378702059,-69.88777292255430495516,0.00000000166985808103,0.04014546198742636324,0.00000000191787855599,5.97967872432784908199,3.07326158904526325344,0.99639780634047259156,0.00000117971900283988,0.84661293988239427755,-0.00280567693065596462,0.00000000000936417994,0.00000000000000000000,0,,,
301,-69.88773998791891983728,0.04015726224058337179,6.01999999999998269828,0.99668874172185395466,-69.88776823663923210006,0.00000000155213231880,0.04014713925673707440,0.00000000184130513033,6.03951095364270340582,3.06176109397383777733,0.99643915916910108521,0.00000113267030681400,0.84677730872946221918,-0.00280579396318859572,0.00000000000899040626,0.00000000000000000000,0,,,
302,-69.88773875080029540641,0.04015770548921739763,6.03999999999998227196,0.99669966996699632666,-69.88776729224836969934,0.00000000155454769871,0.04014748389680357354,0.00000000182769758751,6.05264679833587315727,3.06936721832976866509,0.99644765729172302127,0.00000112428485229850,0.84624682404135942448,-0.00280581801139787382,0.00000000000892393721,0.00000000000000000000,0,,,
303,-69.88773752182048326631,0.04015814582180646242,6.05999999999998273381,0.99671052631578915815,-69.88776689031467981295,0.00000000151601049841,0.04014762858892201303,0.00000000178043199572,6.05023705689127488938,3.02263661891801982406,0.99645122480390690978,0.00000109520838089988,0.84742498870028981628,-0.00280582810748400283,0.00000000000869315453,0.00000000000000000000,0,,,
304,-69.88773630089940525068,0.04015858326703225512,6.07999999999998230749,0.99672131147540954377,-69.88776524042364712841,0.00000000147966679931,0.04014821686553004393,0.00000000174516235571,6.07267240893537785240,3.02944205890423123861,0.99646572829039414820,0.00000107351883993282,0.85013857754310317993,-0.00280586915459512870,0.00000000000852095835,0.00000000000000000000,0,,,
305,-69.88773508795809163985,0.04015901785320163259,6.09999999999998276934,0.99673202614379052822,-69.88776474576447128584,0.00000000149265968177,0.04014839501883633865,0.00000000178988095133,6.08820857482077304468,3.07454332927042717216,0.99647012079867103296,0.00000110105329127719,0.84854300629637879894,-0.00280588158546733486,0.00000000000873935254,0.00000000000000000000,0,,,
306,-69.88773388291853905230,0.04015944960825269805,6.11999999999998234301,0.99674267100977165246,-69.88776179046874403866,0.00000000138163895404,0.04014945209706761303,0.00000000174140542761,6.13016887437905300118,3.10351913331600837154,0.99649618278247653613,0.00000107130640636890,0.84950746782766506371,-0.00280595534368814235,0.00000000000850280408,0.00000000000000000000,0,,,
307,-69.88773268570378149889,0.04015987855976066445,6.13999999999998280487,0.99675324675324639134,-69.88776099086301485386,0.00000000141280311823,0.04014973915386303716,0.00000000175249209111,6.14576125296443098733,3.12447512110493086368,0.99650326023068724890,0.00000107810328005701,0.85003546479574620953,-0.00280597537332995597,0.00000000000855689188,0.00000000000000000000,0,,,
308,-69.88773149623786196116,0.04016030473494379416,6.15999999999998237854,0.99676375404530714874,-69.88775963691118420229,0.00000000142480701898,0.04015022320248860105,0.00000000172033366735,6.16461068451489424547,3.14282502541660679896,0.99651519424360335275,0.00000105828004823322,0.85108767355870051929,-0.00280600914803872618,0.00000000000839979531,0.00000000000000000000,0,,,
309,-69.88773031444577554794,0.04016072816066922069,6.17999999999998284039,0.99677419354838681098,-69.88775682476135386878,0.00000000151564372588,0.04015122866882544356,0.00000000171822249607,6.21091323645836013156,3.17989882067922469133,0.99653998356446904516,0.00000105688423685618,0.85044048373636160765,-0.00280607930488455245,0.00000000000838930071,0.00000000000000000000,0,,,
310,-69.88772914025354054957,0.04016114886345836105,6.19999999999998241407,0.99678456591639841289,-69.88775752967598009491,0.00000000142188665214,0.04015097133012333896,0.00000000172624948871,6.19800610801286566698,3.15933784422438934669,0.99653363815697448835,0.00000106192682395575,0.84838771483531627560,-0.00280606134839640970,0.00000000000842869482,0.00000000000000000000,0,,,
311,-69.88772797358805632939,0.04016156686949278604,6.21999999999998287592,0.99679487179487147319,-69.88775563933516821180,0.00000000140101751787,0.04015165945930776470,0.00000000168242002673,6.22279237119300976389,3.14992819017314396035,0.99655060573562959103,0.00000103494937919755,0.84953661312755623936,-0.00280610936430940707,0.00000000000821466126,0.00000000000000000000,0,,,
312,-69.88772681437716016717,0.04016198220461947993,6.23999999999998244959,0.99680511182108599844,-69.88775428072399620305,0.00000000128584308605,0.04015213542754032111,0.00000000165501614476,6.23788846560392507001,3.12222609549138097051,0.99656233897982793302,0.00000101818752282162,0.84830823343992733943,-0.00280614257415077398,0.00000000000808104176,0.00000000000000000000,0,,,
313,-69.88772566254966989163,0.04016239489435604465,6.25999999999998291145,0.99681528662420348930,-69.88775250036766806261,0.00000000133532125633,0.04015278363519744764,0.00000000166122239397,6.27508440717855275892,3.20623411106260691739,0.99657832216741260023,0.00000102195851618582,0.85064055476208844109,-0.00280618780442414614,0.00000000000811125477,0.00000000000000000000,0,,,
314,-69.88772451803524177194,0.04016280496389620924,6.27999999999998248512,0.99682539682539650361,-69.88775046573830707075,0.00000000130888834878,0.04015350320231438064,0.00000000157238052861,6.29099323835766099933,3.12771097415918086782,0.99659606150059465435,0.00000096725727066962,0.85221943575640768387,-0.00280623801166453432,0.00000000000767737593,0.00000000000000000000,0,,,
315,-69.88772338076445578281,0.04016321243811465935,6.29999999999998294697,0.99683544303797433361,-69.88775037022973890544,0.00000000118160926387,0.04015354446592540177,0.00000000156966720551,6.29540243609954153214,3.16561542770186310491,0.99659708007877978453,0.00000096571877706913,0.85260423836015730714,-0.00280624089169609434,0.00000000000766437859,0.00000000000000000000,0,,,
316,-69.88772225066877297195,0.04016361734157228996,6.31999999999998252065,0.99684542586750757298,-69.88774923180190512539,0.00000000125968131860,0.04015394904757847716,0.00000000156776250886,6.31541988421730682290,3.18341633191966266736,0.99660705442043029390,0.00000096446362924567,0.85361377006902194875,-0.00280626912125728992,0.00000000000765491834,0.00000000000000000000,0,,,
317,-69.88772112768050703835,0.04016401969852109732,6.33999999999998298250,0.99685534591194935317,-69.88774800183725233182,0.00000000127130733344,0.04015439864152400840,0.00000000156036177918,6.33628753555055013180,3.20125960405630882732,0.99661814058242548242,0.00000095989294189310,0.85342160953201262608,-0.00280630049297374414,0.00000000000761874845,0.00000000000000000000,0,,,
318,-69.88772001173278169972,0.04016441953290893208,6.35999999999998255618,0.99686520376175513647,-69.88774697437077065842,0.00000000130839208047,0.04015476349768738046,0.00000000155859376073,6.35074939694870721496,3.18643375176891474609,0.99662713551941750634,0.00000095876474704103,0.85107199638451047630,-0.00280632595067828927,0.00000000000761003790,0.00000000000000000000,0,,,
319,-69.88771890275963016848,0.04016481686838423160,6.37999999999998301803,0.99687499999999973355,-69.88774544647688458099,0.00000000116416629148,0.04015530985624284066,0.00000000152721252352,6.37423924846700806768,3.20463765919502563406,0.99664060583777602798,0.00000093958330725090,0.85336750596493859966,-0.00280636407314520863,0.00000000000745705044,0.00000000000000000000,0,,,
320,-69.88771780069586725403,0.04016521172830087028,6.39999999999998259170,0.99688473520249187843,-69.88774403381169975091,0.00000000123283134426,0.04015580392342299465,0.00000000153373967288,6.39601327996440538470,3.18656304083220964785,0.99665278499092002651,0.00000094353341412442,0.85109137932101053270,-0.00280639854563558173,0.00000000000748879516,0.00000000000000000000,0,,,
321,-69.88771670547710357368,0.04016560413572264898,6.41999999999998305356,0.99689440993788791534,-69.88774169369052913225,0.00000000119281466863,0.04015664208535590224,0.00000000149954878783,6.43871679586661382899,3.27175607048306726909,0.99667344976130900491,0.00000092251130103357,0.85489143691469271502,-0.00280645702892467087,0.00000000000732187351,0.00000000000000000000,0,,,
322,-69.88771561703978818514,0.04016599411342758330,6.43999999999998262723,0.99690402476780159979,-69.88774095488174964430,0.00000000122027701159,0.04015691128093495238,0.00000000149014432959,6.44833424240943831052,3.25412230502628885276,0.99668008747440584028,0.00000091668939012545,0.85361903484929424479,-0.00280647581271769404,0.00000000000727588437,0.00000000000000000000,0,,,
323,-69.88771453532109489970,0.04016638168391262892,6.45999999999998308908,0.99691358024691323347,-69.88774041698802363953,0.00000000124781750539,0.04015711033378264322,0.00000000147850353498,6.45908862747552525718,3.27027002466326699448,0.99668499612882266447,0.00000090948881585701,0.85712615180373175061,-0.00280648970246119133,0.00000000000721897030,0.00000000000000000000,0,,,
324,-69.88771346025902175825,0.04016676686939783109,6.47999999999998266276,0.99692307692307657874,-69.88773831955549553641,0.00000000119474787964,0.04015785537721788812,0.00000000145969652455,6.49435557793547602046,3.29755549624514276985,0.99670336405652837364,0.00000089795900603138,0.85745034585779777991,-0.00280654168765415157,0.00000000000712721803,0.00000000000000000000,0,,,
325,-69.88771239179234839867,0.04016714969183052264,6.49999999999998312461,0.99693251533742299753,-69.88773846204047401898,0.00000000120167506873,0.04015780706123605465,0.00000000148872921539,6.49402679297062235264,3.29886185570129919498,0.99670217327859811363,0.00000091583682614544,0.85269121420564286673,-0.00280653831667888572,0.00000000000726900935,0.00000000000000000000,0,,,
326,-69.88771132986052236902,0.04016753017288975797,6.51999999999998269828,0.99694189602446459109,-69.88773807833321427552,0.00000000114018133507,0.04015794830853208763,0.00000000143111618743,6.48841359834440467580,3.23271030728773567375,0.99670565636718422287,0.00000088040986937861,0.85412164759674102932,-0.00280654817274593243,0.00000000000698773221,0.00000000000000000000,0,,,
327,-69.88771027440378702522,0.04016790833399001143,6.53999999999998227196,0.99695121951219478618,-69.88773596735272519709,0.00000000108607387069,0.04015871039270881016,0.00000000140993210762,6.52781825155534445315,3.29519954445956386735,0.99672444643553015364,0.00000086741677375116,0.85629074008734429313,-0.00280660134833054858,0.00000000000688437159,0.00000000000000000000,0,,,
328,-69.88770922536311047679,0.04016828419628546559,6.55999999999998273381,0.99696048632218814411,-69.88773404408254918962,0.00000000119047418846,0.04015938725336266890,0.00000000141446118578,6.56379654178589877489,3.30507630509871441760,0.99674113228012173327,0.00000087009711689893,0.85846685905311370668,-0.00280664857531434751,0.00000000000690628241,0.00000000000000000000,0,,,
