# in_testing: False
# method: euler
# panel: scan_nu_nmda
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 1}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
index,nu_nmda,n_nmda,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
20,2.00000000000000000000,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98582273086728378075,0.00034018220037837493,0.00506607288243222757,0.00005200581575662820,0.00451177691620047346,0.00227531437128945281,0.12629116228409736911,0.03228827941491164977,0.16522203884951031094,-0.00035443172831812694,0.00000025449264376096,0.00000000000000000000,0,,,
21,2.10000000000000008882,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98696647710215756888,0.00032137269776441124,0.00465424248505928641,0.00004920899265414596,0.00411058066974005765,0.00212983798960527260,0.11602789669176878651,0.03055272836634787340,0.16762819884380802948,-0.00032562146887824749,0.00000024080794504999,0.00000000000000000000,0,,,
22,2.20000000000000017764,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98636540051278132069,0.00035502580508800654,0.00487227032489763370,0.00005375145149083179,0.00457911687017361485,0.00238706275136303745,0.12144910539890754753,0.03336079814944637595,0.17862184715763360088,-0.00034086562989426699,0.00000026301350492038,0.00000000000000000000,0,,,
23,2.30000000000000026645,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.99029590393820399186,0.00022946861419707133,0.00347576970722543455,0.00003586674834737141,0.00289561802084507911,0.00145818228352088638,0.08667174829740481590,0.02228319436388417896,0.15690532700315254488,-0.00024318810361581927,0.00000017554396604537,0.00000000000000000000,0,,,
24,2.40000000000000035527,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98908714220118554294,0.00028455380880525411,0.00390536630448385822,0.00004333204594011528,0.00350167760660335210,0.00176974721201463795,0.09736318035198483767,0.02690506086327647262,0.17415385213785794516,-0.00027323134157088142,0.00000021205091184145,0.00000000000000000000,0,,,
25,2.50000000000000000000,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98870994681901436252,0.00028059608501384962,0.00402852624024123938,0.00004263438555885857,0.00343433765263029397,0.00172711046819073576,0.10043841847989032345,0.02647732970634597560,0.16194317116244386079,-0.00028185123211653889,0.00000020864720448537,0.00000000000000000000,0,,,
26,2.60000000000000008882,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.99082200230286332499,0.00024501697337052050,0.00328478809091685376,0.00003721151213591218,0.00289561802084507955,0.00150102026709355153,0.08189719854981060421,0.02311069217878587365,0.17148734965509199180,-0.00022981746551509026,0.00000018211052002917,0.00000000000000000000,0,,,
27,2.70000000000000017764,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98764188905714433986,0.00027884496862480058,0.00441590604367131465,0.00004365763123385621,0.00377103742249591811,0.00197807110385399883,0.11010448104004126602,0.02711650781953825126,0.15750728391623730618,-0.00030895922609270834,0.00000021366189473275,0.00000000000000000000,0,,,
28,2.80000000000000026645,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98572955232850745233,0.00032601650244429390,0.00510487961823262448,0.00005049505019586301,0.00451177691620047346,0.00226466067053550726,0.12726674244475480458,0.03135254707629855225,0.16389618915844900160,-0.00035715225306548980,0.00000024710389646389,0.00000000000000000000,0,,,
29,2.90000000000000035527,2,-69.98130674984503230007,0.00667795734079731224,0.00399999999999998274,0.16666562064331835735,-69.98571753126911687559,0.00033141624979727169,0.00510242704669997254,0.00005099029878213389,0.00444509177552160437,0.00223059471654202517,0.12720256107228883335,0.03165834767867783950,0.16270759924021721554,-0.00035697860659279838,0.00000024952423004240,0.00000000000000000000,0,,,
