# in_testing: False
# method: euler
# panel: NMDA_block_no_firing
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: 100
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 2000, 'nu': 82, 'N_nmda': 0, 'nu_nmda': 0}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 0, 'nu_nmda': 0}
# smoothened_rate_width: 10
# x_nmda: 0
N,v_steady,g_e_steady,g_i_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_e_mean,g_e_var,g_i_mean,g_i_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
41,-69.30595469612663350745,0.27059999999999895248,0.13119999999999870655,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.29924474805419265522,0.03791016285127150887,0.27137894340204909982,0.00684914629074160047,0.13132572011993734473,0.00262267146331147906,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
42,-69.28358913813733011011,0.27879999999999899307,0.13119999999999870655,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.27780324991752536334,0.03824546967844148077,0.27936771204630744814,0.00706529284413101154,0.13209358724105932370,0.00262983065302914518,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
43,-69.26123801056209572380,0.28699999999999897815,0.13119999999999870655,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.25695188994775719493,0.03812386784061948253,0.28687286487333552021,0.00709261261324397891,0.13116778685190147447,0.00265200451101035980,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
44,-69.23890129943953297698,0.29519999999999896323,0.13119999999999870655,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.23578863234939717586,0.03854672823277446175,0.29452380152235402289,0.00749600975501620546,0.13044495073349005043,0.00261068917187908716,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
45,-69.24583772226600331123,0.29519999999999896323,0.14759999999999870446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.24385271700302268982,0.03853762655164126583,0.29414155754692106193,0.00745585659719159594,0.14701775401486921746,0.00296132115566294027,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
46,-69.22352756277038565713,0.30339999999999900382,0.14759999999999870446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.21921257503817059842,0.03852392714436116139,0.30320064245204364495,0.00767549441780534820,0.14711169736853987877,0.00300368559038480514,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
47,-69.20123177476391163054,0.31159999999999898890,0.14759999999999870446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.19928392932632732482,0.03837966353024580696,0.31065540329937463282,0.00768540830054572927,0.14784185598737675793,0.00301536557060004626,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
48,-69.17895034436453727267,0.31979999999999897398,0.14759999999999870446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.17715917467917563499,0.03817270750742030733,0.31882076071878950874,0.00811395105036441695,0.14794435699430749653,0.00297018563512462452,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
49,-69.15668325770813851250,0.32799999999999901457,0.14759999999999870446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.15109790868535810660,0.03799572465607875538,0.32848470196410139987,0.00829169199084712344,0.14831556376820351217,0.00294538833498855356,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
50,-69.16365918719870364839,0.32799999999999901457,0.16399999999999870237,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.15703351551847788414,0.03856598428257339284,0.32886745523866439678,0.00829028582638255927,0.16472097756769224497,0.00329131499749732740,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
51,-69.14141849868116196376,0.33619999999999899964,0.16399999999999870237,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.13548149296242684159,0.03810487755235664187,0.33688274553357228092,0.00852807817610692562,0.16505618195505247781,0.00336383264205401518,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
52,-69.11919210926868117895,0.34439999999999904023,0.16399999999999870237,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.11406718060948151106,0.03818338755182006800,0.34431286680203720962,0.00869798381793228381,0.16213441997420521834,0.00319576875589163822,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
