# in_testing: False
# method: euler
# panel: Control
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 2000, 'nu': 82, 'N_nmda': 10, 'nu_nmda': 10}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
N,v_steady,g_e_steady,g_i_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_e_mean,g_e_var,g_i_mean,g_i_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
49,-69.08177415136155730124,0.31979999999999897398,0.16399999999999870237,0.03841655652599150483,0.19999999999999945599,0.90909090909089884658,-69.08127411390248084899,0.03840045917853280449,0.31990816704050228925,0.00799376834973561552,0.16431324517987033751,0.00327808322058038880,0.03686934067426596989,0.00001080545410202467,0.20203142611541055618,0.10308324350848813156,0.87245699056358927415,0.00595837735053588932,0.00000000000000000000,0,,,
50,-69.05944891655408923725,0.32799999999999901457,0.16399999999999870237,0.03846726640524551766,0.19999999999999945599,0.90909090909089884658,-69.05826273562212236357,0.03746159672692334075,0.32843966117238831970,0.00819164125604137684,0.16409493224724619465,0.00329001773270552441,0.03680709832756610261,0.00001177117272369036,0.19978714678700409957,0.10074851066175412317,0.86990304434487308871,0.00652718053114767407,0.00000000000000000000,0,,,
51,-69.03713802304275759525,0.33619999999999899964,0.16399999999999870237,0.03851800727873050390,0.19999999999999945599,0.90909090909089884658,-69.03932342654302090068,0.03753277404279650037,0.33531651579384508244,0.00838310133066846874,0.16387885671952898137,0.00332329280310158896,0.03689453654737360339,0.00001182412618350302,0.20149999799686885149,0.10172992599346403209,0.87091659223019868286,0.00657580944346454737,0.00000000000000000000,0,,,
52,-69.01484145706845652057,0.34439999999999904023,0.16399999999999870237,0.03856877912615538917,0.19999999999999945599,0.90909090909089884658,-69.01351418458088460284,0.03732146311664381183,0.34487301580997092865,0.00861477484607220574,0.16355902832085875143,0.00333218854592752479,0.03685137881284127753,0.00001297096228751258,0.19803980120265099463,0.09922681141552297523,0.86870074045656986428,0.00715878660805343951,0.00000000000000000000,0,,,
53,-69.02193252503320763935,0.34439999999999904023,0.18039999999999870028,0.03855262505344802387,0.19999999999999945599,0.90909090909089884658,-69.02243761092287854808,0.03837151719188982429,0.34419734952604008615,0.00869731736925552154,0.18087831835644563316,0.00363413487618528515,0.03696558054727502179,0.00001158822423721555,0.20255434082110682081,0.10311330304136480385,0.87171557584877668035,0.00634729007228372350,0.00000000000000000000,0,,,
54,-68.99966239036568538268,0.35259999999999902531,0.18039999999999870028,0.03860337999616512278,0.19999999999999945599,0.90909090909089884658,-68.99562321734734382517,0.03844021704266539080,0.35416643250911555851,0.00916196833666595677,0.18127231669891732957,0.00363987681781639209,0.03700062437310722846,0.00001112826704606764,0.20016635059935500296,0.10054503342160976687,0.87113436978017488865,0.00613884956310905595,0.00000000000000000000,0,,,
55,-68.97740653880947547805,0.36079999999999901039,0.18039999999999870028,0.03865416583223808128,0.19999999999999945599,0.90909090909089884658,-68.97807890888441306743,0.03806331993933614183,0.36039078613020886221,0.00911660146320826190,0.17952757619326334404,0.00364519016938318887,0.03701136949579344332,0.00001181241627949828,0.20063333333291896721,0.10236003846496347092,0.87051821782513294501,0.00642638060430972442,0.00000000000000000000,0,,,
56,-68.95516495668330492208,0.36899999999999893996,0.18039999999999870028,0.03870498254136251620,0.19999999999999945599,0.90909090909089884658,-68.95892185789242034843,0.03761572851589242011,0.36755699443546752114,0.00923700213186336508,0.18005498635999059309,0.00350570295264888889,0.03703253796899642902,0.00001181632009127538,0.19883331964640116318,0.10079260232985010060,0.87006004074526321901,0.00645787422846871590,0.00000000000000000000,0,,,
57,-68.93293763032340848440,0.37719999999999892504,0.18039999999999870028,0.03875583010321249217,0.19999999999999945599,0.90909090909089884658,-68.93274260395448038707,0.03803763142177755963,0.37731281068919991784,0.00950729354471661382,0.18079273447245258755,0.00363688847549721063,0.03712506446729172543,0.00001176705064889655,0.20163185012957351994,0.10191424012570024504,0.87092866467330021241,0.00642147232933304966,0.00000000000000000000,0,,,
58,-68.94006785859320984855,0.37719999999999892504,0.19679999999999872595,0.03873951197559565018,0.19999999999999945599,0.90909090909089884658,-68.93984138781999604362,0.03755267105299874009,0.37733026173677031156,0.00947662300030495570,0.19696983946620535977,0.00383273664869872559,0.03704706739214452121,0.00001172077763210766,0.19725352945944765737,0.09949865086939972680,0.86939597553671121855,0.00640235282419258922,0.00000000000000000000,0,,,
